receita_id,receita_id _Validação,itens_id,quantidade,usuario_email,admin_acesso,custo_total_receita,t_validacao_duplicidade_adicionar,quantidade_duplicado,nome,custo_insumo,quantidade_insumo,insumo_receita_itens,custo_receita,custo_total_r,unidade_medida,tipo_insumo,custo_subproduto,quantidade_subproduto,custo_receita_subproduto,nome copy
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgrxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,ClA9UxQJc8ByS0BQRECr,50,coelhohuntco@gmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgClA9UxQJc8ByS0BQRECr,1,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,vtnGJaDhB3Lx29QxTuHm,50,coelhohuntco@gmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgvtnGJaDhB3Lx29QxTuHm,2,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,Bo3OaCdCwtfpqY5Atl0F,2,coelhohuntco@gmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgBo3OaCdCwtfpqY5Atl0F,2,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,QeGZGW2RtJ5qtr34oZaX,4,nilvanelopes@hotmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,0316","0,0316",Gramas (g),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,jdWqy0iD4wXEQIKXGQu2,1,nilvanelopes@hotmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgjdWqy0iD4wXEQIKXGQu2,1,"CARNE DE
  HAMBURGUER","2,77",1,"CARNE DE
  HAMBURGUER","2,77","2,77",Unidades (pcs),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,3w7zJzMo19Vt2pdxyYEp,80,coelhohuntco@gmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRg3w7zJzMo19Vt2pdxyYEp,2,BACON FATIADO,"35,6",1000,BACON FATIADO,"2,848","2,848",Gramas (g),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,ZouWxX6fQK7W85LrWFYC,60,nilvanelopes@hotmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,86","1,86",Gramas (g),false,,,,
mwYAwzDJR.e6t4aOL2.oRg,mwYAwzDJR.e6t4aOL2.oRg,rGhqHtIHEibNekv8hHz1,1,coelhohuntco@gmail.com,Admin,"16,5581882353",mwYAwzDJR.e6t4aOL2.oRgrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
s7IUC2EeS7GdEzzbxv1CUg,s7IUC2EeS7GdEzzbxv1CUg,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"22,4060588235",s7IUC2EeS7GdEzzbxv1CUgrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,hCLdCzaXKlgcLuDGaqA2,1,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2ghCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,ou33LvnjO6kL67dsOIJz,1,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gou33LvnjO6kL67dsOIJz,1,"SAQUINHO
  LANCHE",13,100,"SAQUINHO
  LANCHE","0,13","0,13",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2grxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,ClA9UxQJc8ByS0BQRECr,50,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gClA9UxQJc8ByS0BQRECr,1,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,vtnGJaDhB3Lx29QxTuHm,50,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gvtnGJaDhB3Lx29QxTuHm,1,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,Bo3OaCdCwtfpqY5Atl0F,2,coelhohuntco@gmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gBo3OaCdCwtfpqY5Atl0F,1,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,QeGZGW2RtJ5qtr34oZaX,4,coelhohuntco@gmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,0316","0,0316",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,jdWqy0iD4wXEQIKXGQu2,2,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gjdWqy0iD4wXEQIKXGQu2,1,"CARNE DE
  HAMBURGUER","2,77",1,"CARNE DE
  HAMBURGUER","5,54","5,54",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,3w7zJzMo19Vt2pdxyYEp,80,coelhohuntco@gmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2g3w7zJzMo19Vt2pdxyYEp,1,BACON FATIADO,"35,6",1000,BACON FATIADO,"2,848","2,848",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,rCoaEyXC2lFsTtAllJxB,150,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2grCoaEyXC2lFsTtAllJxB,1,Frango,18,1000,Frango,"2,7","2,7",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,p855IInvXKnIittX3T8q,100,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gp855IInvXKnIittX3T8q,1,CALABRESA,21,1000,CALABRESA,"2,1","2,1",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,MPa2XeyhiRJ9poy7jLsb,100,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gMPa2XeyhiRJ9poy7jLsb,1,CORAÇÃO,19,1000,CORAÇÃO,"1,9","1,9",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,ZouWxX6fQK7W85LrWFYC,50,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,55","1,55",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,Knrhqclf7QwrCUZwwB9n,30,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2gKnrhqclf7QwrCUZwwB9n,1,PRESUNTO,25,1000,PRESUNTO,"0,75","0,75",Gramas (g),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2grGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
8vIL0SKYRsSiXGxG0twA2g,8vIL0SKYRsSiXGxG0twA2g,0KBJ0AtODchaZtcrQgHh,1,nilvanelopes@hotmail.com,Admin,"32,9966588235",8vIL0SKYRsSiXGxG0twA2g0KBJ0AtODchaZtcrQgHh,1,OVOS ,18,30,OVOS ,"0,6","0,6",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,hCLdCzaXKlgcLuDGaqA2,1,coelhohuntco@gmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQhCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,ou33LvnjO6kL67dsOIJz,1,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQou33LvnjO6kL67dsOIJz,1,"SAQUINHO
  LANCHE",13,100,"SAQUINHO
  LANCHE","0,13","0,13",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQrxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,ClA9UxQJc8ByS0BQRECr,50,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQClA9UxQJc8ByS0BQRECr,1,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,vtnGJaDhB3Lx29QxTuHm,50,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQvtnGJaDhB3Lx29QxTuHm,1,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,Bo3OaCdCwtfpqY5Atl0F,2,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQBo3OaCdCwtfpqY5Atl0F,1,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,QeGZGW2RtJ5qtr34oZaX,20,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,158","0,158",Gramas (g),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,jdWqy0iD4wXEQIKXGQu2,1,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQjdWqy0iD4wXEQIKXGQu2,1,"CARNE DE
  HAMBURGUER","2,77",1,"CARNE DE
  HAMBURGUER","2,77","2,77",Unidades (pcs),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,ZouWxX6fQK7W85LrWFYC,60,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,86","1,86",Gramas (g),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,Knrhqclf7QwrCUZwwB9n,30,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQKnrhqclf7QwrCUZwwB9n,1,PRESUNTO,25,1000,PRESUNTO,"0,75","0,75",Gramas (g),false,,,,
NYAl-OHFRta0-BhmpZEquQ,NYAl-OHFRta0-BhmpZEquQ,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"10,8150588235",NYAl-OHFRta0-BhmpZEquQrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,hCLdCzaXKlgcLuDGaqA2,1,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQhCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,ou33LvnjO6kL67dsOIJz,1,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQou33LvnjO6kL67dsOIJz,1,"SAQUINHO
  LANCHE",13,100,"SAQUINHO
  LANCHE","0,13","0,13",Unidades (pcs),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQrxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,ClA9UxQJc8ByS0BQRECr,50,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQClA9UxQJc8ByS0BQRECr,1,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,vtnGJaDhB3Lx29QxTuHm,50,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQvtnGJaDhB3Lx29QxTuHm,2,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,vtnGJaDhB3Lx29QxTuHm,50,coelhohuntco@gmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQvtnGJaDhB3Lx29QxTuHm,2,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,Bo3OaCdCwtfpqY5Atl0F,2,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQBo3OaCdCwtfpqY5Atl0F,1,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,QeGZGW2RtJ5qtr34oZaX,4,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,0316","0,0316",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,3w7zJzMo19Vt2pdxyYEp,80,coelhohuntco@gmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQ3w7zJzMo19Vt2pdxyYEp,1,BACON FATIADO,"35,6",1000,BACON FATIADO,"2,848","2,848",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,rCoaEyXC2lFsTtAllJxB,200,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQrCoaEyXC2lFsTtAllJxB,1,Frango,18,1000,Frango,"3,6","3,6",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,ZouWxX6fQK7W85LrWFYC,60,coelhohuntco@gmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,86","1,86",Gramas (g),false,,,,
rFedpIr3TL6n5q7p1d8fAQ,rFedpIr3TL6n5q7p1d8fAQ,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"16,4777176471",rFedpIr3TL6n5q7p1d8fAQrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,hCLdCzaXKlgcLuDGaqA2,1,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQhCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,ou33LvnjO6kL67dsOIJz,1,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQou33LvnjO6kL67dsOIJz,1,"SAQUINHO
  LANCHE",13,100,"SAQUINHO
  LANCHE","0,13","0,13",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQrxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,ClA9UxQJc8ByS0BQRECr,50,coelhohuntco@gmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQClA9UxQJc8ByS0BQRECr,1,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,vtnGJaDhB3Lx29QxTuHm,50,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQvtnGJaDhB3Lx29QxTuHm,1,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,Bo3OaCdCwtfpqY5Atl0F,2,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQBo3OaCdCwtfpqY5Atl0F,1,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,QeGZGW2RtJ5qtr34oZaX,4,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,0316","0,0316",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,MPa2XeyhiRJ9poy7jLsb,200,coelhohuntco@gmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQMPa2XeyhiRJ9poy7jLsb,2,CORAÇÃO,19,1000,CORAÇÃO,"3,8","3,8",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,3w7zJzMo19Vt2pdxyYEp,70,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQ3w7zJzMo19Vt2pdxyYEp,1,BACON FATIADO,"35,6",1000,BACON FATIADO,"2,492","2,492",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,ZouWxX6fQK7W85LrWFYC,60,nilvanelopes@hotmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,86","1,86",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,Knrhqclf7QwrCUZwwB9n,30,coelhohuntco@gmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQKnrhqclf7QwrCUZwwB9n,2,PRESUNTO,25,1000,PRESUNTO,"0,75","0,75",Gramas (g),false,,,,
OlAOCLUMR-SRSM7vakrUrQ,OlAOCLUMR-SRSM7vakrUrQ,0KBJ0AtODchaZtcrQgHh,1,coelhohuntco@gmail.com,Admin,"20,2356588235",OlAOCLUMR-SRSM7vakrUrQ0KBJ0AtODchaZtcrQgHh,1,OVOS ,18,30,OVOS ,"0,6","0,6",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,hCLdCzaXKlgcLuDGaqA2,1,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQhCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,ou33LvnjO6kL67dsOIJz,1,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQou33LvnjO6kL67dsOIJz,1,"SAQUINHO
  LANCHE",13,100,"SAQUINHO
  LANCHE","0,13","0,13",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,rxoDyUFSqJwMvjwdsx5x,1,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQrxoDyUFSqJwMvjwdsx5x,1,PAÕ DE XIS,20,8,PAÕ DE XIS,"2,5","2,5",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,ClA9UxQJc8ByS0BQRECr,50,coelhohuntco@gmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQClA9UxQJc8ByS0BQRECr,2,Maionese,10,1000,Maionese,"0,5","0,5",Gramas (g),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,vtnGJaDhB3Lx29QxTuHm,50,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQvtnGJaDhB3Lx29QxTuHm,1,MILHO,22,1700,MILHO,"0,6470588235","0,6470588235",Gramas (g),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,Bo3OaCdCwtfpqY5Atl0F,2,coelhohuntco@gmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQBo3OaCdCwtfpqY5Atl0F,2,ALFACE,3,10,ALFACE,"0,6","0,6",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,QeGZGW2RtJ5qtr34oZaX,4,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQQeGZGW2RtJ5qtr34oZaX,1,TOMATE,"7,9",1000,TOMATE,"0,0316","0,0316",Gramas (g),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,jdWqy0iD4wXEQIKXGQu2,1,coelhohuntco@gmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQjdWqy0iD4wXEQIKXGQu2,2,"CARNE DE
  HAMBURGUER","2,77",1,"CARNE DE
  HAMBURGUER","2,77","2,77",Unidades (pcs),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,p855IInvXKnIittX3T8q,160,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQp855IInvXKnIittX3T8q,1,CALABRESA,21,1000,CALABRESA,"3,36","3,36",Gramas (g),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,ZouWxX6fQK7W85LrWFYC,60,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQZouWxX6fQK7W85LrWFYC,1,"MUSSARELA
  INTEIRA",31,1000,"MUSSARELA
  INTEIRA","1,86","1,86",Gramas (g),false,,,,
UzsrY.otQQe-iPm6x8D3nQ,UzsrY.otQQe-iPm6x8D3nQ,rGhqHtIHEibNekv8hHz1,1,nilvanelopes@hotmail.com,Admin,"17,9686588235",UzsrY.otQQe-iPm6x8D3nQrGhqHtIHEibNekv8hHz1,1,HAMBURGUEIRA,120,400,HAMBURGUEIRA,"0,3","0,3",Unidades (pcs),false,,,,
BEtKNE3FSw2QkTEpMkop-w,BEtKNE3FSw2QkTEpMkop-w,hCLdCzaXKlgcLuDGaqA2,1,coelhohuntco@gmail.com,Admin,"10,9565983148",BEtKNE3FSw2QkTEpMkop-whCLdCzaXKlgcLuDGaqA2,1,KRAFT,150,250,KRAFT,"0,6","0,6",Unidades (pcs),false,,,,
