🔒 Row ID,usuario_email,admin_acesso,nome,preco_venda,rendimento_receita,ticket_medio,ticket_medio copy,preco_medio,custo_total_receita,cmv,cmv_porcentagem,cmv_porcentagem copy copy,t_cmv,produto_p_pedido,despesa_variavel,margem_cont,margem_cont_porcentagem,t_margem_cont,t_margem_cont copy,R_margem_cliente,R_margem_cliente_a,R_margem_media,R_margem_media_cliente,custo_subproduto,status,preco_venda copy,preco_venda copy cli,preco_venda_status_ativo,if_margem_media,if_margem_media_cli,if_margem_media_ativo,if_margem_media_ativo_cli,R_margem_media copy,R_margem_media copy copy,margem_cont_porcentagem_ativo,cmv_porcentagem_ativo,cmv_porcentagem_ativo copy
P.bT9yZTSDehfLlGcagTyw,paranalanches94@gmail.com,Admin,X - Frango,"39,99",1,44,"144,32","33,8664516129","15,1642725677","15,1642725677","37,9201614596","34,3277773256","R$ 15,16 (37,92%)","1,2992208485",5,"22,8262274323","57,0798385404","R$ 22,83 (57,08%)","R$ 22,83 (57,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
pYJdzRFmTbiETzfbdI.rog,paranalanches94@gmail.com,Admin,X - Salada,"32,99",1,44,"144,32","33,8664516129","11,4618725677","11,4618725677","34,7434755007","34,3277773256","R$ 11,46 (34,74%)","1,2992208485",5,"19,8786274323","60,2565244993","R$ 19,88 (60,26%)","R$ 19,88 (60,26%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ibasqh8qSDOP3dL4-p-rrA,paranalanches94@gmail.com,Admin,X - Tudo,"45,99",1,44,"144,32","33,8664516129","18,0698725677","18,0698725677","39,2908731631","34,3277773256","R$ 18,07 (39,29%)","1,2992208485",5,"25,6206274323","55,7091268369","R$ 25,62 (55,71%)","R$ 25,62 (55,71%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a.Mu5IwSWSqmQKPyKYYu9dw,paranalanches94@gmail.com,Admin,Combo,"32,99",1,44,"144,32","33,8664516129","16,8322580952","16,8322580952","51,0223040171","34,3277773256","R$ 16,83 (51,02%)","1,2992208485",5,"14,5082419048","43,9776959829","R$ 14,51 (43,98%)","R$ 14,51 (43,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
61Eo0oV7RO-PiqbRpvLF0A,paranalanches94@gmail.com,Admin,Burg Bacon,"34,99",1,44,"144,32","33,8664516129","15,8778652381","15,8778652381","45,3782944787","34,3277773256","R$ 15,88 (45,38%)","1,2992208485",5,"17,3626347619","49,6217055213","R$ 17,36 (49,62%)","R$ 17,36 (49,62%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Nlr1.ASbRTy-VFOOjHtxHw,paranalanches94@gmail.com,Admin,Burg Especial,"31,99",1,44,"144,32","33,8664516129","13,6422580952","13,6422580952","42,6453832299","34,3277773256","R$ 13,64 (42,65%)","1,2992208485",5,"16,7482419048","52,3546167701","R$ 16,75 (52,35%)","R$ 16,75 (52,35%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
l9Qcp1ikQlWIheM0HobW6Q,paranalanches94@gmail.com,Admin,Hamburguer Cheddar,"32,99",1,44,"144,32","33,8664516129","15,6022580952","15,6022580952","47,2939014709","34,3277773256","R$ 15,60 (47,29%)","1,2992208485",5,"15,7382419048","47,7060985291","R$ 15,74 (47,71%)","R$ 15,74 (47,71%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Fbk36-mqQUaSFEusLeCxxQ,paranalanches94@gmail.com,Admin,Fraldinha Premium,"37,99",1,44,"144,32","33,8664516129","20,0261985714","20,0261985714","52,7143947655","34,3277773256","R$ 20,03 (52,71%)","1,2992208485",5,"16,0643014286","42,2856052345","R$ 16,06 (42,29%)","R$ 16,06 (42,29%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3uWj1YVeRHmSUe2uY7m0UQ,babbovilas1@gmail.com,Admin,PIZZA GRANDE DE CALABRESA,"74,9",1,44,"144,32","33,8664516129","31,6026","31,6026","42,1930574099","34,3277773256","R$ 31,60 (42,19%)","1,2992208485",5,"39,5524","52,8069425901","R$ 39,55 (52,81%)","R$ 39,55 (52,81%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
7Wd.Ht-SSeyZQFp3XX7pAQ,babbovilas1@gmail.com,Admin,PIZZA MUSSARELA GRANDE,"78,9",1,44,"144,32","33,8664516129","16,12084","16,12084","20,4319898606","34,3277773256","R$ 16,12 (20,43%)","1,2992208485",5,"58,83416","74,5680101394","R$ 58,83 (74,57%)","R$ 58,83 (74,57%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
KTRczNB8TVuPG2BSXdml1A,babbovilas1@gmail.com,Admin,PIZZA BACON GRANDE,"76,9",1,44,"144,32","33,8664516129","23,72652","23,72652","30,8537321196","34,3277773256","R$ 23,73 (30,85%)","1,2992208485",5,"49,32848","64,1462678804","R$ 49,33 (64,15%)","R$ 49,33 (64,15%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
KQ9su39KT.GpwYSvmedfSw,babbovilas1@gmail.com,Admin,PIZZA MARGUERITA TRADICIONAL GRANDE,"72,9",1,44,"144,32","33,8664516129","18,19746","18,19746","24,9622222222","34,3277773256","R$ 18,20 (24,96%)","1,2992208485",5,"51,05754","70,0377777778","R$ 51,06 (70,04%)","R$ 51,06 (70,04%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
l72iGgDBRsOZY-CYt.81zQ,babbovilas1@gmail.com,Admin,PIZZA PORTUGUESA GRANDE,"87,9",1,44,"144,32","33,8664516129","26,4651","26,4651","30,1081911263","34,3277773256","R$ 26,47 (30,11%)","1,2992208485",5,"57,0399","64,8918088737","R$ 57,04 (64,89%)","R$ 57,04 (64,89%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZpwYJ1GeRM-vfjS42lvepQ,babbovilas1@gmail.com,Admin,PIZZA BAIANA GRANDE,"87,9",1,44,"144,32","33,8664516129","22,3505","22,3505","25,4271899886","34,3277773256","R$ 22,35 (25,43%)","1,2992208485",5,"61,1545","69,5728100114","R$ 61,15 (69,57%)","R$ 61,15 (69,57%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
QqhdlA08RfyPTRj6zA-ZBg,babbovilas1@gmail.com,Admin,PIZZA FRANGO COM CATUPIRY GRANDE,"87,9",1,44,"144,32","33,8664516129","26,61088","26,61088","30,2740386803","34,3277773256","R$ 26,61 (30,27%)","1,2992208485",5,"56,89412","64,7259613197","R$ 56,89 (64,73%)","R$ 56,89 (64,73%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ZHKjQYN2TAmcnYr6tVGfKQ,babbovilas1@gmail.com,Admin,PIZZA BROCOLIS GRANDE,"87,9",1,44,"144,32","33,8664516129","28,28062","28,28062","32,173629124","34,3277773256","R$ 28,28 (32,17%)","1,2992208485",5,"55,22438","62,826370876","R$ 55,22 (62,83%)","R$ 55,22 (62,83%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
9wiMpwMiQCW-xWL4J65T4w,babbovilas1@gmail.com,Admin,PIZZA PAULO COTRIN GRANDE,"92,9",1,44,"144,32","33,8664516129","37,62556","37,62556","40,5011410118","34,3277773256","R$ 37,63 (40,50%)","1,2992208485",5,"50,62944","54,4988589882","R$ 50,63 (54,50%)","R$ 50,63 (54,50%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ITwV4OPdSta98QymvjzC6Q,babbovilas1@gmail.com,Admin,PIZZA GONGORZOLA GRANDE,"94,9",1,44,"144,32","33,8664516129","28,54284","28,54284","30,0767544784","34,3277773256","R$ 28,54 (30,08%)","1,2992208485",5,"61,61216","64,9232455216","R$ 61,61 (64,92%)","R$ 61,61 (64,92%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
WlIQ5RMwQDSS1tcrPcKWqQ,babbovilas1@gmail.com,Admin,PIZZA ESCAROLA,"92,9",1,44,"144,32","33,8664516129","30,42","30,42","32,7448869752","34,3277773256","R$ 30,42 (32,74%)","1,2992208485",5,"57,835","62,2551130248","R$ 57,84 (62,26%)","R$ 57,84 (62,26%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
2YkqjX8RRqGVop8Yc1-HOg,babbovilas1@gmail.com,Admin,PIZZA ORIENTAL GRANDE,"92,9",1,44,"144,32","33,8664516129","35,53606","35,53606","38,2519483315","34,3277773256","R$ 35,54 (38,25%)","1,2992208485",5,"52,71894","56,7480516685","R$ 52,72 (56,75%)","R$ 52,72 (56,75%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3pwxs-0qTtysDvCQ1.eMYA,babbovilas1@gmail.com,Admin,PIZZA RÚCULA COM TOMATE SECO GRANDE,"93,9",1,44,"144,32","33,8664516129","35,18306","35,18306","37,4686474973","34,3277773256","R$ 35,18 (37,47%)","1,2992208485",5,"54,02194","57,5313525027","R$ 54,02 (57,53%)","R$ 54,02 (57,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tzTg-1L4RRi9bVU5Ty-wSA,babbovilas1@gmail.com,Admin,PIZZA TUNA ESPECIALE GRANDE,"105,9",1,44,"144,32","33,8664516129","50,270908","50,270908","47,4701680831","34,3277773256","R$ 50,27 (47,47%)","1,2992208485",5,"50,334092","47,5298319169","R$ 50,33 (47,53%)","R$ 50,33 (47,53%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
KSvPIabxSOSHblPUQR2B7g,babbovilas1@gmail.com,Admin,PIZZA SUPREMA GRANDE,"92,9",1,44,"144,32","33,8664516129","34,279","34,279","36,8988159311","34,3277773256","R$ 34,28 (36,90%)","1,2992208485",5,"53,976","58,1011840689","R$ 53,98 (58,10%)","R$ 53,98 (58,10%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
tzOHDYYcQxCuUlm2CKzIbg,babbovilas1@gmail.com,Admin,PIZZA DE ATUM GRANDE,"98,9",1,44,"144,32","33,8664516129","40,15032","40,15032","40,5968857432","34,3277773256","R$ 40,15 (40,60%)","1,2992208485",5,"53,80468","54,4031142568","R$ 53,80 (54,40%)","R$ 53,80 (54,40%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
kqBC7bxgTMqSR7PMnTqtzQ,babbovilas1@gmail.com,Admin,PIZZA DE CALABRESA COM CATUPIRY GRANDE,"88,9",1,44,"144,32","33,8664516129","23,09324","23,09324","25,976647919","34,3277773256","R$ 23,09 (25,98%)","1,2992208485",5,"61,36176","69,023352081","R$ 61,36 (69,02%)","R$ 61,36 (69,02%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
fZfZojfNTiOEW-sWGB8ZJA,babbovilas1@gmail.com,Admin,PIZZA TROPICAL LOMBO GRANDE,"82,9",1,44,"144,32","33,8664516129","26,7954","26,7954","32,3225572979","34,3277773256","R$ 26,80 (32,32%)","1,2992208485",5,"51,9596","62,6774427021","R$ 51,96 (62,68%)","R$ 51,96 (62,68%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
BwtxWD.IRuyG641Ncg4Wnw,babbovilas1@gmail.com,Admin,PIZZA DE PALMITO GRANDE,"85,9",1,44,"144,32","33,8664516129","23,16632","23,16632","26,9689406286","34,3277773256","R$ 23,17 (26,97%)","1,2992208485",5,"58,43868","68,0310593714","R$ 58,44 (68,03%)","R$ 58,44 (68,03%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
VlCPVH8cSHeR99ypSlL6Ag,babbovilas1@gmail.com,Admin,PIZZA DE PERU GRANDE,"89,9",1,44,"144,32","33,8664516129","26,82156","26,82156","29,8348832036","34,3277773256","R$ 26,82 (29,83%)","1,2992208485",5,"58,58344","65,1651167964","R$ 58,58 (65,17%)","R$ 58,58 (65,17%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
H8LTpKSuQ86flNJYGoiOyw,babbovilas1@gmail.com,Admin,PIZZA SICILIANA GRANDE,"89,9",1,44,"144,32","33,8664516129","31,9814","31,9814","35,5744160178","34,3277773256","R$ 31,98 (35,57%)","1,2992208485",5,"53,4236","59,4255839822","R$ 53,42 (59,43%)","R$ 53,42 (59,43%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
QsYWkf0mQ5GfqjCOGtYAFQ,babbovilas1@gmail.com,Admin,PIZZA NAPOLITANA GRANDE,"83,9",1,44,"144,32","33,8664516129","25,78004","25,78004","30,7271036949","34,3277773256","R$ 25,78 (30,73%)","1,2992208485",5,"53,92496","64,2728963051","R$ 53,92 (64,27%)","R$ 53,92 (64,27%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
8SVNOYT6QxKTx9cnD3pg2g,babbovilas1@gmail.com,Admin,PIZZA DA NONNA GRANDE,"88,9",1,44,"144,32","33,8664516129","18,72366","18,72366","21,0614848144","34,3277773256","R$ 18,72 (21,06%)","1,2992208485",5,"65,73134","73,9385151856","R$ 65,73 (73,94%)","R$ 65,73 (73,94%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-VMrLLKGSLO10DEIHE6TPw,babbovilas1@gmail.com,Admin,PIZZA MARGUERITA BABBO GRANDE,"85,9",1,44,"144,32","33,8664516129","16,6099","16,6099","19,3363213038","34,3277773256","R$ 16,61 (19,34%)","1,2992208485",5,"64,9951","75,6636786962","R$ 65,00 (75,66%)","R$ 65,00 (75,66%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
82yVgvM5QaeC3BFQ3bkwUw,babbovilas1@gmail.com,Admin,PIZZA PIZZAIOLO GRANDE,"88,9",1,44,"144,32","33,8664516129","29,07415","29,07415","32,7043307087","34,3277773256","R$ 29,07 (32,70%)","1,2992208485",5,"55,38085","62,2956692913","R$ 55,38 (62,30%)","R$ 55,38 (62,30%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
qOuoMTafRSuJhINal.V9rw,babbovilas1@gmail.com,Admin,PIZZA ABOBRINHA GRANDE,"88,9",1,44,"144,32","33,8664516129","38,25846","38,25846","43,0353880765","34,3277773256","R$ 38,26 (43,04%)","1,2992208485",5,"46,19654","51,9646119235","R$ 46,20 (51,96%)","R$ 46,20 (51,96%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
4q99YPagTRiMhW9YO8ccPw,babbovilas1@gmail.com,Admin,PIZZA PAULISTANA GRANDE,"84,9",1,44,"144,32","33,8664516129","23,7866","23,7866","28,017196702","34,3277773256","R$ 23,79 (28,02%)","1,2992208485",5,"56,8684","66,982803298","R$ 56,87 (66,98%)","R$ 56,87 (66,98%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
kNBd6.3-TuKhUZv17xHt9w,babbovilas1@gmail.com,Admin,PIZZA QUATRO QUEIJOS GRANDE,"84,9",1,44,"144,32","33,8664516129","30,748","30,748","36,2167255595","34,3277773256","R$ 30,75 (36,22%)","1,2992208485",5,"49,907","58,7832744405","R$ 49,91 (58,78%)","R$ 49,91 (58,78%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
7XG0iWLZT2GKLbS8oHyyuw,babbovilas1@gmail.com,Admin,PIZZA NORDESTINA GRANDE,"92,9",1,44,"144,32","33,8664516129","34,8534","34,8534","37,5171151776","34,3277773256","R$ 34,85 (37,52%)","1,2992208485",5,"53,4016","57,4828848224","R$ 53,40 (57,48%)","R$ 53,40 (57,48%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
av5DiurfQkSHbHVRTyc1rg,babbovilas1@gmail.com,Admin,PIZZA PEPPERONI GRANDE,"92,9",1,44,"144,32","33,8664516129","28,95484","28,95484","31,1677502691","34,3277773256","R$ 28,95 (31,17%)","1,2992208485",5,"59,30016","63,8322497309","R$ 59,30 (63,83%)","R$ 59,30 (63,83%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bzf62b-YSbibKt6eNI6ecQ,babbovilas1@gmail.com,Admin,PIZZA ITALIANÍSSIMA,"88,9",1,44,"144,32","33,8664516129","21,66558","21,66558","24,3707311586","34,3277773256","R$ 21,67 (24,37%)","1,2992208485",5,"62,78942","70,6292688414","R$ 62,79 (70,63%)","R$ 62,79 (70,63%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
HxPJbNSJRCy3piYFam6aiw,babbovilas1@gmail.com,Admin,PIZZA CAMARÃO COM CREAM CHEEASE,"138,9",1,44,"144,32","33,8664516129","43,838","43,838","31,5608351332","34,3277773256","R$ 43,84 (31,56%)","1,2992208485",5,"88,117","63,4391648668","R$ 88,12 (63,44%)","R$ 88,12 (63,44%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
3E6qQLX7SDyf9WWEGby79A,babbovilas1@gmail.com,Admin,PIZZA CAMARÃO COM CATUPIRY GRANDE,"138,9",1,44,"144,32","33,8664516129","46,80368","46,80368","33,6959539237","34,3277773256","R$ 46,80 (33,70%)","1,2992208485",5,"85,15132","61,3040460763","R$ 85,15 (61,30%)","R$ 85,15 (61,30%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
FekkrH1lSPaj6IhiHGxFoA,babbovilas1@gmail.com,Admin,PIZZA BABBO GRANDE,"99,9",1,44,"144,32","33,8664516129","44,3834","44,3834","44,4278278278","34,3277773256","R$ 44,38 (44,43%)","1,2992208485",5,"50,5216","50,5721721722","R$ 50,52 (50,57%)","R$ 50,52 (50,57%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
ievnYGokS0672idTcQavYA,babbovilas1@gmail.com,Admin,PIZZA MIGNON BABBO GRANDE,"115,9",1,44,"144,32","33,8664516129","41,22048","41,22048","35,5655565142","34,3277773256","R$ 41,22 (35,57%)","1,2992208485",5,"68,88452","59,4344434858","R$ 68,88 (59,43%)","R$ 68,88 (59,43%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Lwl5RvALSvy.M-z6tjdG5Q,babbovilas1@gmail.com,Admin,PIZZA MIGNON CATUPIRY GRANDE,"110,9",1,44,"144,32","33,8664516129","36,03084","36,03084","32,4894860234","34,3277773256","R$ 36,03 (32,49%)","1,2992208485",5,"69,32416","62,5105139766","R$ 69,32 (62,51%)","R$ 69,32 (62,51%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
s5cNf1fOTYGqFLI4Wz8BHw,babbovilas1@gmail.com,Admin,PIZZA IMPERIAL GRANDE,"95,9",1,44,"144,32","33,8664516129","30,61018","30,61018","31,9188529718","34,3277773256","R$ 30,61 (31,92%)","1,2992208485",5,"60,49482","63,0811470282","R$ 60,49 (63,08%)","R$ 60,49 (63,08%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
pNRNYJ9dT9eJ5N178CXSUw,babbovilas1@gmail.com,Admin,PIZZA MARGUERITA TRADICIONAL PEQUENA,"64,9",1,44,"144,32","33,8664516129","10,31153","10,31153","15,8883359014","34,3277773256","R$ 10,31 (15,89%)","1,2992208485",5,"51,34347","79,1116640986","R$ 51,34 (79,11%)","R$ 51,34 (79,11%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
Clpr6qBqQrSoIdJMW-fsig,babbovilas1@gmail.com,Admin,PIZZA MUSSARELA PEQUENA,"56,9",1,44,"144,32","33,8664516129","16,12084","16,12084","28,3318804921","34,3277773256","R$ 16,12 (28,33%)","1,2992208485",5,"37,93416","66,6681195079","R$ 37,93 (66,67%)","R$ 37,93 (66,67%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
DTqcTsCyShmX5yKMZKOHvA,babbovilas1@gmail.com,Admin,PIZZA BACON PEQUENA,"64,9",1,44,"144,32","33,8664516129","14,50386","14,50386","22,3480123267","34,3277773256","R$ 14,50 (22,35%)","1,2992208485",5,"47,15114","72,6519876733","R$ 47,15 (72,65%)","R$ 47,15 (72,65%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
FkEADN9-RAmwyY2RDmBU8A,babbovilas1@gmail.com,Admin,PIZZA PORTUGUESA PEQUENA,"64,9",1,44,"144,32","33,8664516129","14,63054","14,63054","22,5432049307","34,3277773256","R$ 14,63 (22,54%)","1,2992208485",5,"47,02446","72,4567950693","R$ 47,02 (72,46%)","R$ 47,02 (72,46%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
hAe8Spd6Se-gtXYLiXidHQ,babbovilas1@gmail.com,Admin,PIZZA CALABRESA PEQUENA,"64,9",1,44,"144,32","33,8664516129","17,05438","17,05438","26,2779352851","34,3277773256","R$ 17,05 (26,28%)","1,2992208485",5,"44,60062","68,7220647149","R$ 44,60 (68,72%)","R$ 44,60 (68,72%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
xDSEbgo0RQWwelyrgG4vFQ,babbovilas1@gmail.com,Admin,PIZZA BAIANA PEQUENA,"64,9",1,44,"144,32","33,8664516129","14,80878","14,80878","22,8178428351","34,3277773256","R$ 14,81 (22,82%)","1,2992208485",5,"46,84622","72,1821571649","R$ 46,85 (72,18%)","R$ 46,85 (72,18%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
m2AeDJmASLqEd1xrWL-LSQ,babbovilas1@gmail.com,Admin,PIZZA FRANGO COM CATUPIRY PEQUENA,"64,9",1,44,"144,32","33,8664516129","15,32126","15,32126","23,6074884438","34,3277773256","R$ 15,32 (23,61%)","1,2992208485",5,"46,33374","71,3925115562","R$ 46,33 (71,39%)","R$ 46,33 (71,39%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
BMpBx1a4TMe-sHQJZfiefg,babbovilas1@gmail.com,Admin,PIZZA BROCOLIS PEQUENA,"64,9",1,44,"144,32","33,8664516129","17,73148","17,73148","27,3212326656","34,3277773256","R$ 17,73 (27,32%)","1,2992208485",5,"43,92352","67,6787673344","R$ 43,92 (67,68%)","R$ 43,92 (67,68%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
C24r7vpdQXO4WfOpZtH3zw,babbovilas1@gmail.com,Admin,PIZZA PAULO COTRIN PEQUENA,"72,9",1,44,"144,32","33,8664516129","20,9645","20,9645","28,7578875171","34,3277773256","R$ 20,96 (28,76%)","1,2992208485",5,"48,2905","66,2421124829","R$ 48,29 (66,24%)","R$ 48,29 (66,24%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
nRhAen2yRwyWFDVo09Cykg,babbovilas1@gmail.com,Admin,PIZZA GORGONZOLA PEQUENA,"66,9",1,44,"144,32","33,8664516129","16,64532","16,64532","24,880896861","34,3277773256","R$ 16,65 (24,88%)","1,2992208485",5,"46,90968","70,119103139","R$ 46,91 (70,12%)","R$ 46,91 (70,12%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bejT3rWEQf6XctY1gEh8gA,babbovilas1@gmail.com,Admin,PIZZA ESCAROLA PEQUENA,"68,9",1,44,"144,32","33,8664516129","19,22482","19,22482","27,9024963716","34,3277773256","R$ 19,22 (27,90%)","1,2992208485",5,"46,23018","67,0975036284","R$ 46,23 (67,10%)","R$ 46,23 (67,10%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
VGLmPVDNSXy84m61UnepOw,babbovilas1@gmail.com,Admin,PIZZA ORIENTAL PEQUENA,"72,9",1,44,"144,32","33,8664516129","20,80441","20,80441","28,5382853224","34,3277773256","R$ 20,80 (28,54%)","1,2992208485",5,"48,45059","66,4617146776","R$ 48,45 (66,46%)","R$ 48,45 (66,46%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
a-JmJK.cARuicm1gvC2a99w,babbovilas1@gmail.com,Admin,PIZZA RÚCULA COM TOMATE SECO PEQUENA,"73,9",1,44,"144,32","33,8664516129","19,4373","19,4373","26,302165088","34,3277773256","R$ 19,44 (26,30%)","1,2992208485",5,"50,7677","68,697834912","R$ 50,77 (68,70%)","R$ 50,77 (68,70%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
jvLT2HNxSACX12nR6IYutQ,babbovilas1@gmail.com,Admin,PIZZA TUNA ESPECIALE PEQUENA,"87,9",1,44,"144,32","33,8664516129","30,24088","30,24088","34,4037315131","34,3277773256","R$ 30,24 (34,40%)","1,2992208485",5,"53,26412","60,5962684869","R$ 53,26 (60,60%)","R$ 53,26 (60,60%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
RbKKDDC6R5WhAXFkdJf.uQ,babbovilas1@gmail.com,Admin,PIZZA SUPREMA PEQUENA,"72,9",1,44,"144,32","33,8664516129","19,92924","19,92924","27,3377777778","34,3277773256","R$ 19,93 (27,34%)","1,2992208485",5,"49,32576","67,6622222222","R$ 49,33 (67,66%)","R$ 49,33 (67,66%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
LC7dnGrUTcmpmJwqV51GQw,babbovilas1@gmail.com,Admin,PIZZA DE ATUM PEQUENA,"75,9",1,44,"144,32","33,8664516129","22,10136","22,10136","29,1190513834","34,3277773256","R$ 22,10 (29,12%)","1,2992208485",5,"50,00364","65,8809486166","R$ 50,00 (65,88%)","R$ 50,00 (65,88%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
bkx2NmKbTQC7MSdNKqiKmw,babbovilas1@gmail.com,Admin,PIZZA DE CALABRESA COM CATUPIRY PEQUENA,"88,9",1,44,"144,32","33,8664516129","16,26266","16,26266","18,2932058493","34,3277773256","R$ 16,26 (18,29%)","1,2992208485",5,"68,19234","76,7067941507","R$ 68,19 (76,71%)","R$ 68,19 (76,71%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
FoiEtcVMSQe6g6q85bfHWQ,babbovilas1@gmail.com,Admin,PIZZA TROPICAL LOMBO PEQUENA,"66,9",1,44,"144,32","33,8664516129","14,05768","14,05768","21,0129745889","34,3277773256","R$ 14,06 (21,01%)","1,2992208485",5,"49,49732","73,9870254111","R$ 49,50 (73,99%)","R$ 49,50 (73,99%)","636,9733969697","636,9733969697","636,9733969697","636,9733969697",,,,,,,,,,,,,,
